部門ＣＤ,現場ＣＤ,処理年月,現場名,自社固定,自社臨時,外注固定,外注臨時,物品売上,食堂売上,総売上,基本給,諸手当,臨時手当,回数１手当,回数２手当,残業手当,深夜手当,休出手当,延長手当,通勤手当,社会保険,総支給額,応援＋,応援－,日勤時間,ﾊﾟｰﾄ時間,日勤人数,ﾊﾟｰﾄ人数,材料費,旧被服費,旧監視機械費,現場旅費交通費,現場福利厚生費,現場通信費,現場雑費,旧現場雑損,現場車両費,契約外注費,臨時外注費,仕入商品,旧物品仕入商品,稼働率,現場リース料
21010,10176,202404,サンエーＶ２１ながた食品館,209760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171863,0,0,0,0,0,0,8977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10181,202404,沖縄産業支援センター,63200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93576,0,0,0,0,0,0,7167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10184,202404,サンエー那覇メインプレイス,6385772,1039830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5495318,0,0,0,0,0,0,195334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10188,202404,沖縄環境調査ビル,85800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10202,202404,沖縄県信用保証協会,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132533,0,0,0,0,0,0,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10203,202404,うるま地区企業立地サポートセンター,24750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10204,202404,サンエーなかぐすく店,489440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424489,0,0,0,0,0,0,29730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10206,202404,ロワジールホテル那覇,3244000,414000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3605522,0,0,0,0,0,0,73036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10209,202404,コープ牧港店,459000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370999,0,0,0,0,0,0,12179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10210,202404,ダブルツリーｂｙヒルトン那覇,446000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398883,0,0,0,0,0,0,10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10213,202404,サンエー経塚シティ,3696908,148500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3142905,0,0,0,0,0,0,92289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10215,202404,マリンプラザあがり浜,564700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537124,0,0,0,0,0,0,26092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10217,202404,プロト宜野湾ビル,169900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121160,0,0,0,0,0,0,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10218,202404,コープ山内店,424000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380542,0,0,0,0,0,0,9945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10220,202404,那覇東急ＲＥＩホテル,164000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10222,202404,天久の杜,3456205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2825858,0,0,0,0,0,0,78912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10225,202404,沖縄セルラースタジアム那覇,740000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611404,0,0,0,0,0,0,15864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10228,202404,素形材産業賃貸工場,42917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10229,202404,コープおろく,312000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262796,0,0,0,0,0,0,10255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10233,202404,平安病院,2700000,19953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2647709,0,0,0,0,0,0,130915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10234,202404,サンエーうえばる団地店,361760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266625,0,0,0,0,0,0,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10238,202404,中部紫雲閣,168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50602,0,0,0,0,0,0,4027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10239,202404,西鉄リゾートイン那覇,133000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10241,202404,那覇新都心センタービル,1876012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276269,0,0,0,0,0,0,136834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10243,202404,介護老人保健施設信成苑,620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500812,0,0,0,0,0,0,32580,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10246,202404,沖縄ＩＴ津梁パーク,1301200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918380,0,0,0,0,0,0,216040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10248,202404,地域包括ケアセンターかみはら,299000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10249,202404,ＪＡおきなわミートパーツセンター,502800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358152,0,0,0,0,0,0,14438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10250,202404,沖縄ライフサイエンス研究センター,104000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10251,202404,沖縄土木設計ビル,114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89442,0,0,0,0,0,0,6280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10253,202404,かもめクリニック,41500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26883,0,0,0,0,0,0,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10254,202404,メイクマン浦添本店,333600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261113,0,0,0,0,0,0,7390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10255,202404,沖縄県看護研修センター,407700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10256,202404,プロト宜野湾第２ビル,275000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201836,0,0,0,0,0,0,8820,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10257,202404,那覇民主診療所,392800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347419,0,0,0,0,0,0,22594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10259,202404,うえむら病院,1801000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407597,0,0,0,0,0,0,59367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10260,202404,ＮＴＴデータ,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287527,0,0,0,0,0,0,3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10261,202404,メルキュールホテル沖縄那覇,304000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261133,0,0,0,0,0,0,10449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10262,202404,糸満協同診療所,343900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286329,0,0,0,0,0,0,20842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10264,202404,マツモトキヨシ久米店,139840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128899,0,0,0,0,0,0,6790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10267,202404,沖縄ＩＴ津梁パーク３号棟,180600,6916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154783,0,0,0,0,0,0,9980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10269,202404,あわせモール,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99297,0,0,0,0,0,0,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10271,202404,西日本フード,534000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401292,0,0,0,0,0,0,29365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10274,202404,沖縄ＩＴ津梁パーク４号棟,196800,20579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165356,0,0,0,0,0,0,32943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10276,202404,サンエー浦添西海岸PARCOCITY,17197989,49900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12906041,0,0,0,0,0,0,1336796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10277,202404,沖縄ＩＴ津梁パーク５号棟,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187968,0,0,0,0,0,0,6250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10278,202404,ケア・クロッシング寄宮,128900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10279,202404,てだこ浦西駅パークアンドライド駐車場,224500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155868,0,0,0,0,0,0,15726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10282,202404,沖縄ＩＴ津梁パーク６号棟,302000,32299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193908,0,0,0,0,0,0,37234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10286,202404,おもと会沖縄リハビリテーション福祉学院,266000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160135,0,0,0,0,0,0,7620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10288,202404,沖縄ＩＴ津梁パーク７号棟,374000,98400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318790,0,0,0,0,0,0,109897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10289,202404,ホテルリソルトリニティ那覇,495000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297609,0,0,0,0,0,0,12575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10291,202404,おきなわ工芸の杜,638000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373237,0,0,0,0,0,0,23602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10292,202404,レンブラントスタイル那覇,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89000,0,0,0,0,0,0,49300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10295,202404,琉球ホテル＆リゾート名城ビーチ,2636000,32642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095828,0,0,0,0,0,0,78605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10297,202404,ともかぜ振興会館,159250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107457,0,0,0,0,0,0,8830,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10298,202404,サウスウエストグランドホテル,850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678189,0,0,0,0,0,0,19028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,10299,202404,メイクマン一日橋店,383000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340349,0,0,0,0,0,0,25842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,19000,202404,全現場(那覇),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7788,0,0,0,0,0,0,3831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21020,19102,202404,技術企画(那覇),7217084,935550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2695912,0,0,0,0,0,0,4089746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21030,10101,202404,ＪＩＣＡ沖縄センター,2718000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640136,0,0,0,0,0,0,10588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21030,10102,202404,ダブルツリーbyヒルトン那覇首里城,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092243,0,0,0,0,0,0,15772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21030,10116,202404,りゅうぎん健保会館,644000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505104,0,0,0,0,0,0,8897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21030,10125,202404,国際物流拠点那覇地区,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241985,0,0,0,0,0,0,25922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21030,10127,202404,コープあっぷるタウン,1705000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969710,0,0,0,0,0,0,5753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21030,10129,202404,与座ポンプ場,990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756771,0,0,0,0,0,0,12198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21030,10174,202404,とよみ生協病院,870000,792200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203819,0,0,0,0,0,0,2890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21030,10187,202404,糸満市役所,536000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21030,10206,202404,ロワジールホテル那覇,2109000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406963,0,0,0,0,0,0,2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21030,10219,202404,沖縄協同病院,676000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829041,0,0,0,0,0,0,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21030,10241,202404,那覇新都心センタービル,942870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915103,0,0,0,0,0,0,5601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21030,10259,202404,うえむら病院,420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21030,10268,202404,ハイアットリージェンシー那覇沖縄,990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899513,0,0,0,0,0,0,40616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21030,10289,202404,ホテルリソルトリニティ那覇,554000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491782,0,0,0,0,0,0,3467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21030,19000,202404,全現場(那覇),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21040,19104,202404,遠方監視(那覇),1407000,99000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2103210,0,0,0,0,0,0,457800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21051,10101,202404,ＪＩＣＡ沖縄センター,664214,804292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14959,0,0,0,0,0,0,787345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21053,10101,202404,ＪＩＣＡ沖縄センター,879000,44156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876083,0,0,0,0,0,0,5490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21054,10101,202404,ＪＩＣＡ沖縄センター,3042000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440881,0,0,0,0,0,0,15326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21060,10101,202404,ＪＩＣＡ沖縄センター,75350,49500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97539,0,0,0,0,0,0,2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21060,10102,202404,ダブルツリーbyヒルトン那覇首里城,1888000,1103640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2156993,0,0,0,0,0,0,10757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21060,10104,202404,ソルヴィータホテル那覇,2274000,624940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2333057,0,0,0,0,0,0,77467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21060,10206,202404,ロワジールホテル那覇,18451000,918650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16353033,0,0,0,0,0,0,285070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21060,10210,202404,ダブルツリーｂｙヒルトン那覇,4808910,1825320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4953253,0,0,0,0,0,0,79207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21060,10214,202404,コンフォートホテル那覇県庁前,2188320,202500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1645527,0,0,0,0,0,0,87418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21060,10220,202404,那覇東急ＲＥＩホテル,4034000,648880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3934313,0,0,0,0,0,0,65158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21060,10239,202404,西鉄リゾートイン那覇,3521000,997330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3048784,0,0,0,0,0,0,361579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21060,10289,202404,ホテルリソルトリニティ那覇,4184000,1055190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4224031,0,0,0,0,0,0,78952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21060,10292,202404,レンブラントスタイル那覇,2703400,354480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2612579,0,0,0,0,0,0,125749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21060,10298,202404,サウスウエストグランドホテル,4451420,1411410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4494879,0,0,0,0,0,0,242082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21060,19000,202404,全現場(那覇),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528712,0,0,0,0,0,0,19149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21070,10101,202404,ＪＩＣＡ沖縄センター,821000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705344,0,0,0,0,0,0,40194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21090,10101,202404,ＪＩＣＡ沖縄センター,0,1920564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786416,0,0,0,0,0,0,1147062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22010,10101,202404,ＪＩＣＡ沖縄センター,1770000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430882,0,0,0,0,0,0,14161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22010,10107,202404,サンエーマチナトシティ,478000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427340,0,0,0,0,0,0,8884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22010,10108,202404,クリニック安里,360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248824,0,0,0,0,0,0,6818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22010,10115,202404,朝日生命那覇ビル,447100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326996,0,0,0,0,0,0,25654,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22010,10116,202404,りゅうぎん健保会館,510000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441474,0,0,0,0,0,0,13692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
